startTime,endTime,sampleLabel,responseTime,isSuccsessful,isFailed,responseCode
1716300379658,1716300380169,GET_mainPage,511,1,0,200
1716300379429,1716300380181,GET_mainPage,752,1,0,200
1716300380127,1716300380184,GET_category,57,1,0,200
1716300379387,1716300380186,GET_category,799,1,0,200
1716300379402,1716300380194,GET_category,792,1,0,200
1716300379808,1716300380205,GET_mainPage,397,1,0,200
1716300380139,1716300380211,POST_card,72,1,0,200
1716300379981,1716300380226,GET_category,245,1,0,200
1716300379976,1716300380227,POST_card,251,1,0,200
1716300379408,1716300380228,GET_mainPage,820,1,0,200
1716300379888,1716300380235,GET_category,347,1,0,200
1716300379953,1716300380237,GET_card,284,1,0,200
1716300379610,1716300380255,GET_category,645,1,0,200
1716300379439,1716300380259,GET_mainPage,820,1,0,200
1716300379419,1716300380263,GET_mainPage,844,1,0,200
1716300379299,1716300380268,GET_category,969,1,0,200
1716300380015,1716300380269,GET_card,254,1,0,200
1716300379550,1716300380293,GET_category,743,1,0,200
1716300379829,1716300380301,GET_mainPage,472,1,0,200
1716300379398,1716300380301,GET_mainPage,903,1,0,200
1716300380113,1716300380310,GET_category,197,1,0,200
1716300379558,1716300380312,GET_mainPage,754,1,0,200
1716300380181,1716300380314,GET_category,133,1,0,200
1716300380079,1716300380314,POST_card,235,1,0,200
1716300379708,1716300380319,GET_mainPage,611,1,0,200
1716300379378,1716300380319,GET_mainPage,941,1,0,200
1716300379736,1716300380324,GET_category,588,1,0,200
1716300379797,1716300380324,GET_category,527,1,0,200
1716300380025,1716300380332,GET_card,307,1,0,200
1716300380118,1716300380337,GET_card,219,1,0,200
1716300379820,1716300380337,GET_card,517,1,0,200
1716300379535,1716300380342,GET_mainPage,807,1,0,200
1716300379798,1716300380343,GET_mainPage,545,1,0,200
1716300379358,1716300380344,GET_mainPage,986,1,0,200
1716300380146,1716300380346,GET_card,200,1,0,200
1716300380090,1716300380346,GET_card,256,1,0,200
1716300380140,1716300380350,POST_confirm,210,1,0,200
1716300380268,1716300380352,GET_card,84,1,0,200
1716300379758,1716300380368,GET_mainPage,610,1,0,200
1716300379543,1716300380378,GET_category,835,1,0,200
1716300379701,1716300380378,GET_category,677,1,0,200
1716300379849,1716300380390,GET_mainPage,541,1,0,200
1716300379898,1716300380397,GET_mainPage,499,1,0,200
1716300379608,1716300380397,GET_mainPage,789,1,0,200
1716300380332,1716300380399,POST_card,67,1,0,200
1716300379738,1716300380402,GET_mainPage,664,1,0,200
1716300380107,1716300380406,GET_category,299,1,0,200
1716300379621,1716300380410,POST_card,789,1,0,200
1716300379996,1716300380412,GET_category,416,1,0,200
1716300380378,1716300380417,GET_card,39,1,0,200
1716300380010,1716300380418,GET_category,408,1,0,200
1716300379984,1716300380418,GET_category,434,1,0,200
1716300379810,1716300380419,GET_category,609,1,0,200
1716300379500,1716300380419,GET_category,919,1,0,200
1716300379598,1716300380431,GET_mainPage,833,1,0,200
1716300379639,1716300380435,GET_mainPage,796,1,0,200
1716300380352,1716300380441,POST_card,89,1,0,200
1716300380325,1716300380449,GET_card,124,1,0,200
1716300380398,1716300380468,GET_category,70,1,0,200
1716300379899,1716300380471,GET_category,572,1,0,200
1716300380432,1716300380471,GET_category,39,1,0,200
1716300380102,1716300380476,GET_category,374,1,0,200
1716300379996,1716300380476,GET_category,480,1,0,200
1716300380350,1716300380482,GET_mainPage,132,1,0,200
1716300380449,1716300380482,POST_card,33,1,0,200
1716300379506,1716300380489,GET_category,983,1,0,200
1716300379879,1716300380495,GET_category,616,1,0,200
1716300379817,1716300380499,POST_card,682,1,0,200
1716300380017,1716300380503,GET_card,486,1,0,200
1716300379970,1716300380503,GET_category,533,1,0,200
1716300379982,1716300380512,GET_category,530,1,0,200
1716300380235,1716300380529,GET_card,294,1,0,200
1716300380503,1716300380537,POST_card,34,1,0,200
1716300380194,1716300380537,GET_card,343,1,0,200
1716300379678,1716300380541,GET_mainPage,863,1,0,200
1716300380490,1716300380543,GET_card,53,1,0,200
1716300380255,1716300380551,GET_card,296,1,0,200
1716300380477,1716300380556,GET_card,79,1,0,200
1716300380417,1716300380559,POST_card,142,1,0,200
1716300380477,1716300380576,GET_card,99,1,0,200
1716300380057,1716300380585,GET_card,528,1,0,200
1716300379610,1716300380597,GET_card,987,1,0,200
1716300380344,1716300380609,GET_category,265,1,0,200
1716300380259,1716300380610,GET_category,351,1,0,200
1716300379976,1716300380618,GET_category,642,1,0,200
1716300379943,1716300380626,GET_card,683,1,0,200
1716300380063,1716300380633,GET_card,570,1,0,200
1716300379930,1716300380635,GET_category,705,1,0,200
1716300380092,1716300380652,GET_card,560,1,0,200
1716300380149,1716300380652,GET_card,503,1,0,200
1716300379908,1716300380668,GET_mainPage,760,1,0,200
1716300380471,1716300380684,GET_card,213,1,0,200
1716300379718,1716300380688,GET_mainPage,970,1,0,200
1716300380342,1716300380693,GET_category,351,1,0,200
1716300380152,1716300380702,GET_card,550,1,0,200
1716300380410,1716300380706,POST_confirm,296,1,0,200
1716300379775,1716300380706,GET_category,931,1,0,200
1716300380541,1716300380710,GET_category,169,1,0,200
1716300380021,1716300380710,GET_card,689,1,0,200
1716300380501,1716300380728,POST_confirm,227,1,0,200
1716300380319,1716300380735,GET_category,416,1,0,200
1716300380269,1716300380739,POST_card,470,1,0,200
1716300380074,1716300380751,GET_card,677,1,0,200
1716300379912,1716300380763,GET_category,851,1,0,200
1716300379879,1716300380768,GET_mainPage,889,1,0,200
1716300380314,1716300380771,GET_card,457,1,0,200
1716300379879,1716300380776,GET_category,897,1,0,200
1716300380751,1716300380779,POST_card,28,1,0,200
1716300380002,1716300380785,GET_card,783,1,0,200
1716300380211,1716300380793,POST_confirm,582,1,0,200
1716300380739,1716300380798,POST_confirm,59,1,0,200
1716300380226,1716300380798,GET_card,572,1,0,200
1716300380092,1716300380803,POST_card,711,1,0,200
1716300380768,1716300380817,GET_category,49,1,0,200
1716300380186,1716300380821,GET_card,635,1,0,200
1716300379964,1716300380826,GET_card,862,1,0,200
1716300379880,1716300380829,GET_category,949,1,0,200
1716300380706,1716300380836,GET_mainPage,130,1,0,200
1716300379868,1716300380836,GET_mainPage,968,1,0,200
1716300380441,1716300380836,POST_confirm,395,1,0,200
1716300379910,1716300380842,GET_category,932,1,0,200
1716300379947,1716300380843,GET_category,896,1,0,200
1716300380420,1716300380847,GET_card,427,1,0,200
1716300380301,1716300380855,GET_category,554,1,0,200
1716300379982,1716300380863,GET_card,881,1,0,200
1716300379917,1716300380865,GET_card,948,1,0,200
1716300380842,1716300380877,GET_card,35,1,0,200
1716300379997,1716300380877,GET_category,880,1,0,200
1716300380829,1716300380885,GET_card,56,1,0,200
1716300380503,1716300380888,GET_card,385,1,0,200
1716300380803,1716300380891,POST_confirm,88,1,0,200
1716300380529,1716300380896,POST_card,367,1,0,200
1716300380537,1716300380905,POST_card,368,1,0,200
1716300380035,1716300380906,GET_card,871,1,0,200
1716300380228,1716300380910,GET_category,682,1,0,200
1716300380314,1716300380917,POST_confirm,603,1,0,200
1716300380344,1716300380926,GET_category,582,1,0,200
1716300380081,1716300380928,GET_category,847,1,0,200
1716300380560,1716300380928,POST_confirm,368,1,0,200
1716300380610,1716300380935,GET_card,325,1,0,200
1716300380576,1716300380936,POST_card,360,1,0,200
1716300380119,1716300380949,GET_card,830,1,0,200
1716300380652,1716300380950,POST_card,298,1,0,200
1716300380346,1716300380951,POST_card,605,1,0,200
1716300380435,1716300380968,GET_category,533,1,0,200
1716300380652,1716300380969,POST_card,317,1,0,200
1716300380055,1716300380977,GET_category,922,1,0,200
1716300380140,1716300380990,GET_card,850,1,0,200
1716300380169,1716300380990,GET_category,821,1,0,200
1716300380101,1716300380990,GET_category,889,1,0,200
1716300380153,1716300380990,POST_card,837,1,0,200
1716300380051,1716300380990,GET_category,939,1,0,200
1716300379995,1716300380992,GET_card,997,1,0,200
1716300380906,1716300380997,POST_card,91,1,0,200
1716300380482,1716300381006,POST_confirm,524,1,0,200
1716300380113,1716300381011,GET_category,898,1,0,200
1716300380798,1716300381017,GET_mainPage,219,1,0,200
1716300380495,1716300381017,GET_card,522,1,0,200
1716300380311,1716300381021,GET_card,710,1,0,200
1716300380990,1716300381025,GET_card,35,1,0,200
1716300380206,1716300381036,GET_category,830,1,0,200
1716300380399,1716300381038,POST_confirm,639,1,0,200
1716300380512,1716300381043,GET_card,531,1,0,200
1716300380710,1716300381046,POST_card,336,1,0,200
1716300380556,1716300381056,POST_card,500,1,0,200
1716300380728,1716300381060,GET_mainPage,332,1,0,200
1716300380402,1716300381067,GET_category,665,1,0,200
1716300380184,1716300381072,GET_card,888,1,0,200
