startTime,endTime,sampleLabel,responseTime,isSuccsessful,isFailed,responseCode
1723411529877,1723411530114,GET_card,237,1,0,200
1723411529939,1723411530116,GET_main,177,1,0,200
1723411529914,1723411530117,GET_main,203,1,0,200
1723411529962,1723411530119,GET_main,157,1,0,200
1723411529944,1723411530124,GET_main,180,1,0,200
1723411529962,1723411530125,POST_order,163,1,0,200
1723411529751,1723411530125,GET_card,374,1,0,200
1723411529999,1723411530126,GET_main,127,1,0,200
1723411529933,1723411530131,POST_order,198,1,0,200
1723411529954,1723411530141,GET_main,187,1,0,200
1723411529750,1723411530144,GET_card,394,1,0,200
1723411529946,1723411530144,POST_order,198,1,0,200
1723411530021,1723411530149,POST_order,128,1,0,200
1723411529982,1723411530150,GET_main,168,1,0,200
1723411530024,1723411530152,POST_order,128,1,0,200
1723411530029,1723411530157,GET_main,128,1,0,200
1723411530041,1723411530157,GET_main,116,1,0,200
1723411530068,1723411530164,POST_order,96,1,0,200
1723411529887,1723411530164,GET_card,277,1,0,200
1723411529801,1723411530166,GET_card,365,1,0,200
1723411530021,1723411530170,GET_main,149,1,0,200
1723411530061,1723411530175,POST_order,114,1,0,200
1723411530008,1723411530177,POST_order,169,1,0,200
1723411529991,1723411530177,GET_main,186,1,0,200
1723411530114,1723411530177,POST_order,63,1,0,200
1723411530021,1723411530183,GET_main,162,1,0,200
1723411529924,1723411530183,GET_card,259,1,0,200
1723411529944,1723411530191,GET_card,247,1,0,200
1723411529871,1723411530194,GET_card,323,1,0,200
1723411529974,1723411530194,GET_card,220,1,0,200
1723411530051,1723411530194,GET_main,143,1,0,200
1723411530041,1723411530195,GET_main,154,1,0,200
1723411530096,1723411530195,GET_main,99,1,0,200
1723411530078,1723411530195,POST_order,117,1,0,200
1723411529962,1723411530197,GET_card,235,1,0,200
1723411530014,1723411530206,GET_main,192,1,0,200
1723411530005,1723411530206,GET_main,201,1,0,200
1723411530106,1723411530214,POST_order,108,1,0,200
1723411530058,1723411530214,GET_main,156,1,0,200
1723411529982,1723411530214,GET_card,232,1,0,200
1723411530020,1723411530215,POST_order,195,1,0,200
1723411530101,1723411530227,GET_main,126,1,0,200
1723411530051,1723411530228,POST_order,177,1,0,200
1723411530091,1723411530229,GET_main,138,1,0,200
1723411530144,1723411530233,POST_order,89,1,0,200
1723411530099,1723411530233,GET_main,134,1,0,200
1723411530094,1723411530238,GET_main,144,1,0,200
1723411530082,1723411530239,GET_main,157,1,0,200
1723411529867,1723411530244,GET_card,377,1,0,200
1723411530144,1723411530244,GET_main,100,1,0,200
1723411529867,1723411530245,GET_card,378,1,0,200
1723411530149,1723411530245,GET_main,96,1,0,200
1723411530061,1723411530250,GET_main,189,1,0,200
1723411530131,1723411530250,GET_main,119,1,0,200
1723411530101,1723411530255,GET_main,154,1,0,200
1723411530164,1723411530260,POST_order,96,1,0,200
1723411529867,1723411530260,GET_card,393,1,0,200
1723411529970,1723411530260,GET_card,290,1,0,200
1723411529898,1723411530260,GET_card,362,1,0,200
1723411530082,1723411530260,GET_main,178,1,0,200
1723411529997,1723411530266,GET_card,269,1,0,200
